1,62,07-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
2,68,08-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
3,80,09-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
4,95,10-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
5,106,11-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
6,117,12-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
7,130,13-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
8,143,14-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
9,157,15-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
10,172,16-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
11,187,17-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
12,203,18-03-2020,6:00 PM,Tamil Nadu,1,0,0,0,1
13,221,19-03-2020,6:00 PM,Tamil Nadu,2,0,1,0,2
14,241,20-03-2020,6:00 PM,Tamil Nadu,3,0,1,0,3
15,263,21-03-2020,6:00 PM,Tamil Nadu,3,0,1,0,3
16,286,22-03-2020,6:00 PM,Tamil Nadu,5,2,1,0,7
17,309,23-03-2020,6:00 PM,Tamil Nadu,7,2,1,0,9
18,333,24-03-2020,6:00 PM,Tamil Nadu,13,2,1,0,15
19,358,25-03-2020,6:00 PM,Tamil Nadu,16,2,1,0,18
20,388,26-03-2020,6:00 PM,Tamil Nadu,20,6,1,1,26
21,415,27-03-2020,10:00 AM,Tamil Nadu,23,6,1,1,29
22,442,28-03-2020,6:00 PM,Tamil Nadu,34,6,2,1,40
23,469,29-03-2020,7:30 PM,Tamil Nadu,-,-,4,1,49
24,496,30-03-2020,9:30 PM,Tamil Nadu,-,-,4,1,67
25,524,31-03-2020,8:30 PM,Tamil Nadu,-,-,4,1,74
26,554,01-04-2020,7:30 PM,Tamil Nadu,-,-,6,1,234
27,583,02-04-2020,6:00 PM,Tamil Nadu,-,-,6,1,234
28,613,03-04-2020,6:00 PM,Tamil Nadu,-,-,6,1,309
29,644,04-04-2020,6:00 PM,Tamil Nadu,-,-,6,2,411
30,674,05-04-2020,6:00 PM,Tamil Nadu,-,-,6,3,485
31,704,06-04-2020,6:00 PM,Tamil Nadu,-,-,8,5,571
32,734,07-04-2020,6:00 PM,Tamil Nadu,-,-,8,5,621
33,765,08-04-2020,5:00 PM,Tamil Nadu,-,-,19,7,690
34,796,09-04-2020,5:00 PM,Tamil Nadu,-,-,21,8,738
35,827,10-04-2020,5:00 PM,Tamil Nadu,-,-,21,8,834
36,858,11-04-2020,5:00 PM,Tamil Nadu,-,-,44,8,911
37,889,12-04-2020,5:00 PM,Tamil Nadu,-,-,44,10,969
38,921,13-04-2020,5:00 PM,Tamil Nadu,-,-,50,11,1075
39,954,14-04-2020,5:00 PM,Tamil Nadu,-,-,58,11,1173
40,987,15-04-2020,5:00 PM,Tamil Nadu,-,-,81,12,1204
41,1020,16-04-2020,5:00 PM,Tamil Nadu,-,-,118,14,1242
42,1053,17-04-2020,5:00 PM,Tamil Nadu,-,-,180,15,1267
43,1086,18-04-2020,5:00 PM,Tamil Nadu,-,-,283,15,1323
44,1119,19-04-2020,5:00 PM,Tamil Nadu,-,-,365,15,1372
45,1152,20-04-2020,5:00 PM,Tamil Nadu,-,-,411,15,1477
46,1185,21-04-2020,5:00 PM,Tamil Nadu,-,-,457,17,1520
47,1217,22-04-2020,5:00 PM,Tamil Nadu,-,-,635,18,1596
48,1249,23-04-2020,5:00 PM,Tamil Nadu,-,-,662,18,1629
49,1281,24-04-2020,5:00 PM,Tamil Nadu,-,-,752,20,1683
50,1313,25-04-2020,5:00 PM,Tamil Nadu,-,-,866,22,1755
51,1345,26-04-2020,5:00 PM,Tamil Nadu,-,-,960,23,1821
52,1377,27-04-2020,5:00 PM,Tamil Nadu,-,-,1020,24,1885
53,1409,28-04-2020,5:00 PM,Tamil Nadu,-,-,1101,24,1937
54,1441,29-04-2020,5:00 PM,Tamil Nadu,-,-,1168,25,2058
55,1473,30-04-2020,5:00 PM,Tamil Nadu,-,-,1210,27,2162
56,1505,01-05-2020,5:00 PM,Tamil Nadu,-,-,1258,27,2323
57,1537,02-05-2020,5:00 PM,Tamil Nadu,-,-,1312,28,2526
58,1569,03-05-2020,5:00 PM,Tamil Nadu,-,-,1341,29,2757
59,1601,04-05-2020,5:00 PM,Tamil Nadu,-,-,1379,30,3023
60,1633,05-05-2020,5:00 PM,Tamil Nadu,-,-,1409,31,3550
61,1666,06-05-2020,8:00 AM,Tamil Nadu,-,-,1485,33,4058
62,1699,07-05-2020,8:00 AM,Tamil Nadu,-,-,1516,35,4829
63,1732,08-05-2020,8:00 AM,Tamil Nadu,-,-,1547,37,5409
64,1765,09-05-2020,8:00 AM,Tamil Nadu,-,-,1605,40,6009
65,1798,10-05-2020,8:00 AM,Tamil Nadu,-,-,1824,44,6535
66,1831,11-05-2020,8:00 AM,Tamil Nadu,-,-,1959,47,7204
